unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/jar_adjustable_combat__froeb_chaos_ogres__
			frb_forsaken_gnoblars_0	jar_adj_com_unit_set_infantry	false
			frb_forsaken_gnoblars_fighters_0	jar_adj_com_unit_set_infantry	false
			frb_forsaken_gnoblars_fighters_1	jar_adj_com_unit_set_infantry	false
			frb_forsaken_gnoblars_warriors_0	jar_adj_com_unit_set_infantry	false
			frb_chaos_wastes_behemoth_0	jar_adj_com_unit_set_single_entities	false
			frb_chaos_ogre_brawlers_0	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_brawlers_1	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_fighters_0	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_fighters_1	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_fighters_2	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_warmongers_0	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_warmongers_1	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_khorne_0	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_tzeentch_0	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_nurgle_0	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_slaanesh_0	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_brawlers_0_chd	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_brawlers_1_chd	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_fighters_0_chd	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_fighters_1_chd	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_fighters_2_chd	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_warmongers_0_chd	jar_adj_com_unit_set_monstrous_infantry	false
			frb_chaos_ogre_warmongers_1_chd	jar_adj_com_unit_set_monstrous_infantry	false
