mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	size	unitSet
frb_forsaken_gnoblars_0	frb_forsaken_gnoblars_0	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	160	0	0	false		0	melee	small	jar_adj_com_unit_set_infantry
frb_forsaken_gnoblars_fighters_0	frb_forsaken_gnoblars_fighters_0	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	160	0	0	false		0	melee	small	jar_adj_com_unit_set_infantry
frb_forsaken_gnoblars_fighters_1	frb_forsaken_gnoblars_fighters_1	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	160	0	0	false	frb_forsaken_gnoblars_fighters_1_missile_weapon	16	melee	small	jar_adj_com_unit_set_infantry
frb_forsaken_gnoblars_warriors_0	frb_forsaken_gnoblars_warriors_0	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	160	0	0	false		0	melee	small	jar_adj_com_unit_set_infantry
frb_chaos_wastes_behemoth_0	frb_chaos_wastes_behemoth_0	monster	inf_melee	inf_mel	nur_toad_dragon	monster_beasts	true	1	0	0	true		0	melee	very_large	jar_adj_com_unit_set_single_entities
frb_chaos_ogre_brawlers_0	frb_chaos_ogre_brawlers_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous	infantry	true	24	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_brawlers_1	frb_chaos_ogre_brawlers_1	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_dual_weapons	infantry	true	24	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_fighters_0	frb_chaos_ogre_fighters_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_ironfist	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_fighters_1	frb_chaos_ogre_fighters_1	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_great_weapons	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_fighters_2	frb_chaos_ogre_fighters_2	monstrous_infantry	inf_ranged	inf_mis	wh_dlc08_nor_hunters_javelin	missile_infantry	true	16	0	0	false	frb_chaos_ogre_fighters_1_missile_weapon	10	archer	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_warmongers_0	frb_chaos_ogre_warmongers_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_great_weapons	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_warmongers_1	frb_chaos_ogre_warmongers_1	monstrous_infantry	inf_ranged	inf_mis	wh3_main_ogr_monstrous_pistol	missile_infantry	true	16	0	0	false	frb_chaos_ogre_warmongers_1_missile_weapon	10	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_khorne_0	frb_chaos_ogre_khorne_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_tzeentch_0	frb_chaos_ogre_tzeentch_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_great_weapons	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_nurgle_0	frb_chaos_ogre_nurgle_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_slaanesh_0	frb_chaos_ogre_slaanesh_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_ironfist	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
frb_chaos_ogre_brawlers_0_chd	frb_chaos_ogre_brawlers_0	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous	infantry	true	24	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
