mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	size	unitSet
fulg_irongut	fulg_irongut	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_great_weapons	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
fulg_irongut_ror	fulg_irongut_ror	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_great_weapons	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
lab_ogr_inf_gnoblars_0	wh3_main_ogr_inf_gnoblars_0	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	160	0	0	false		0	melee	small	jar_adj_com_unit_set_infantry
lab_ogr_inf_gnoblars_1	wh3_main_ogr_inf_gnoblars_1	missile_infantry	inf_melee	inf_mel	wh3_main_ogr_throwing_dagger_infantry	missile_infantry	true	160	0	0	false	wh3_ogr_gnoblar_throwing_dagger	10	archer	small	jar_adj_com_unit_set_infantry
lab_skv_brood_horror	lab_skv_brood_horror	monster	inf_melee	inf_mel	wh3_main_ogr_rhinox_cavalry	cavalry_chariots	true	1	0	0	true		0	melee	very_large	jar_adj_com_unit_set_single_entities
lab_skv_rat_ogre_mutant	lab_skv_rat_ogre_mutant	monster	inf_melee	inf_mel	monster_generic	monster_beasts	true	1	0	0	true		0	melee	very_large	jar_adj_com_unit_set_single_entities
lab_skv_rat_ogre_mutant_summoned	lab_skv_rat_ogre_mutant_summoned	monster	inf_melee	inf_mel	monster_generic	monster_beasts	true	1	0	0	true		0	melee	very_large	jar_adj_com_unit_set_single_entities
lab_skv_hell_pit_abomination	lab_skv_hell_pit_abomination	monster	inf_melee	inf_mel	wh3_main_ogr_stonehorn	monster_beasts	true	1	0	0	true		0	melee	very_large	jar_adj_com_unit_set_single_entities
lab_skv_rat_ogre	lab_skv_rat_ogre	monstrous_infantry	inf_melee	inf_mel	monstrous_infantry	monster_beasts	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
lab_skv_rat_ogre_summoned	lab_skv_rat_ogre_summoned	monstrous_infantry	inf_melee	inf_mel	monstrous_infantry	monster_beasts	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
lab_ogr_sabretusk	lab_ogr_sabretusk	war_beast	inf_melee	spcl	war_beast	monster_beasts	true	32	0	0	false		0	melee	medium	jar_adj_com_unit_set_war_beasts
motm_ogr_mon_stone_trolls_0	wh2_dlc15_grn_mon_stone_trolls_0	monstrous_infantry	inf_melee	inf_mel	monstrous_infantry	monster_beasts	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
motm_katerina_sabretusk	motm_katerina_sabretusk	war_beast	inf_melee	inf_mel	war_beast	monster_beasts	true	1	0	0	true		0	melee	medium	jar_adj_com_unit_set_single_entities
um_ogr_earth_elemental	um_ogr_earth_elemental	monstrous_infantry	inf_melee	inf_mel	monster_generic	monster_beasts	true	1	0	0	false		0	melee	very_large	jar_adj_com_unit_set_single_entities
um_ogr_skullflingers	um_ogr_skullflingers	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	um_ogr_skullflingers	22	archer	small	jar_adj_com_unit_set_infantry
um_ogr_dirty_shanks	um_ogr_dirty_shanks	melee_infantry	inf_melee	inf_mel	monstrous_infantry	monster_beasts	true	12	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
um_ogr_manbiters	um_ogr_manbiters	melee_infantry	inf_melee	inf_mel	wh2_main_skv_infantry_censer	infantry	true	32	0	0	false		0	melee	medium	jar_adj_com_unit_set_monstrous_infantry
um_ogr_old_funders_boys	um_ogr_old_funders_boys	monstrous_infantry	inf_melee	inf_mel	infantry_axe_dual	infantry	true	24	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
um_ogr_blu	um_ogr_blu	monster	inf_melee	inf_mel	um_ogr_blu	monster_beasts	true	1	0	0	true	um_ogr_blu	10	melee	very_large	jar_adj_com_unit_set_single_entities
um_ogr_blackpowder	um_ogr_blackpowder	chariot	war_machine	chariot	um_ogr_blackpowder	artillery_war_machines	true	2	2	1	true	um_ogr_blackpowder	70	artillery	small	jar_adj_com_unit_set_chariots_war_machines
motm_beastclad_reavers	motm_beastclad_reavers	monstrous_infantry	inf_melee	inf_mel	monstrous_infantry_hammer_ogr	infantry	true	16	0	0	false		0	melee	large	jar_adj_com_unit_set_monstrous_infantry
motm_jhared_feral_mournfang	motm_jhared_feral_mournfang	war_beast	inf_melee	inf_mel	war_beast	monster_beasts	true	12	0	0	false		0	melee	large	jar_adj_com_unit_set_war_beasts
motm_jhared_feral_rhinox	motm_jhared_feral_rhinox	war_beast	inf_melee	inf_mel	war_beast	monster_beasts	true	12	0	0	false		0	melee	large	jar_adj_com_unit_set_war_beasts
motm_jhared_feral_stonehorn	motm_jhared_feral_stonehorn	monster	inf_melee	inf_mel	wh3_main_ogr_stonehorn	monster_beasts	true	1	0	0	true		0	melee	very_large	jar_adj_com_unit_set_single_entities
motm_jhared_feral_thundertusk	motm_jhared_feral_thundertusk	monster	inf_melee	inf_mel	wh3_dlc26_ogr_thundertusk	missile_monster_beasts	true	1	0	0	true	wh3_dlc26_thundertusk_ice_shard	30	artillery	very_large	jar_adj_com_unit_set_single_entities
motm_jhared_crabs	motm_jhared_crabs	war_beast	inf_melee	inf_mel	war_beast	monster_beasts	true	12	0	0	false		0	melee	large	jar_adj_com_unit_set_war_beasts
